dictId,index,tier,term,base,level,definition,vocabPattern,matchSummary
vocab,4192,strong,raisin,,B2,A raisin is a dried grape.,an_term,[strong] term:raisin (term_word)
vocab,4193,strong,rake,,B2,A rake is a tool with teeth used for gathering leaves.,an_term,[strong] term:rake (term_word)
vocab,4194,strong,rally,,B2,A rally is a large public meeting in order to support something.,an_term,[strong] term:rally (term_word)
vocab,4195,strong,ram,,B2,A ram is a male sheep.,an_term,[strong] term:ram (term_word)
vocab,4196,strong,ranch,,B2,A ranch is a large farm where animals are kept.,an_term,[strong] term:ranch (term_word)
vocab,4198,strong,range,,B1,A range is a number or a set of similar things.,an_term,[strong] term:range (term_word)
vocab,4199,strong,ranger,,B2,A ranger is a person who protects forests or parks.,an_term,[strong] term:ranger (term_word)
vocab,4200,strong,rank,,B2,A rank is a person’s place in an order of people.,an_term,[strong] term:rank (term_word)
vocab,4201,strong,ransom,,B2,A ransom is a sum of money paid to a kidnapper to set the person free.,an_term,[strong] term:ransom (term_word)
vocab,4204,strong,rapid,,B2,"When something is rapid, it moves or changes very quickly.",,[strong] term:rapid (term_word)
vocab,4205,strong,rapidly,,B2,Rapidly means happening very fast.,term_means,[strong] term:rapidly (term_word)
vocab,4206,strong,rare,,A2,Rare means not common or unusual.,term_means,[strong] term:rare (term_word)
vocab,4207,strong,rarely,,A2,Rarely means not often.,term_means,[strong] term:rarely (term_word)
vocab,4208,strong,rat,,A2,A rat is a rodent similar to a mouse but larger.,an_term,[strong] term:rat (term_word)
vocab,4209,strong,rate,,A2,A rate is the speed at which something happens.,an_term,[strong] term:rate (term_word)
vocab,4213,strong,rather,,A2,Rather is used when you want to do one thing but not the other.,term_is,[strong] term:rather (term_word)
vocab,4217,strong,rational,,B2,Rational means based on reason or logic.,term_means,[strong] term:rational (term_word)
vocab,4220,strong,raw,,B2,A raw material is natural and has not been processed.,an_term,[strong] term:raw (term_word)
vocab,4221,strong,ray,,B2,A ray is a line of light that comes from a bright object.,an_term,[strong] term:ray (term_word)
vocab,4222,strong,razor,,B2,A razor is a tool used for shaving.,an_term,[strong] term:razor (term_word)
vocab,4223,strong,reach,,A2,To reach is to arrive at or get to something.,to_term,[strong] term:reach (term_word)
vocab,4224,strong,react,,B1,To react is to respond by acting in a certain way.,to_term,[strong] term:react (term_word)
vocab,4225,strong,read,,A1,To read is to look at and understand written words.,to_term,[strong] term:read (term_word)
vocab,4226,strong,reader,,A2,A reader is a person who reads.,an_term,[strong] term:reader (term_word)
vocab,4227,strong,ready,,A1,Ready means prepared for something.,term_means,[strong] term:ready (term_word)
vocab,4228,strong,real,,A2,"If something is real, it actually exists.",if_term,[strong] term:real (term_word)
vocab,4229,strong,realistic,,B2,"When something is realistic, it is shown as it is in real life.",,[strong] term:realistic (term_word)
vocab,4230,strong,reality,,B2,Reality is the state of things as they actually exist.,term_is,[strong] term:reality (term_word)
vocab,4231,strong,realize,,B1,To realize is to suddenly understand.,to_term,[strong] term:realize (term_word)
vocab,4232,strong,really,,A1,Really means very or actually.,term_means,[strong] term:really (term_word)
vocab,4233,strong,realm,,B2,A realm is any area of activity or interest.,an_term,[strong] term:realm (term_word)
vocab,4234,strong,rear,,B1,The rear of something is the back part of that thing.,the_term,[strong] term:rear (term_word)
vocab,4235,strong,reason,,A2,"A reason is a statement or fact that explains why something is the way it is, or why someone does, thinks, or says something.",an_term,[strong] term:reason (term_word)
vocab,4236,strong,reasonable,,B2,Reasonable means fair and sensible.,term_means,[strong] term:reasonable (term_word)
vocab,4237,strong,rebel,,B2,A rebel is a person who fights the government in order to change it.,an_term,[strong] term:rebel (term_word)
vocab,4238,strong,recall,,B2,To recall something is to remember it.,to_term,[strong] term:recall (term_word)
vocab,4239,strong,receipt,,B2,A receipt is a paper that proves that something was received or bought.,an_term,[strong] term:receipt (term_word)
vocab,4240,strong,receive,,A1,To receive something is to get it.,to_term,[strong] term:receive (term_word)
vocab,4241,strong,recent,,A2,"When something is recent, it happened a short time ago.",,[strong] term:recent (term_word)
vocab,4242,strong,reception,,B2,A reception is a social gathering.,an_term,[strong] term:reception (term_word)
vocab,4243,strong,recipe,,B2,A recipe is a set of instructions for cooking a certain type of food.,an_term,[strong] term:recipe (term_word)
vocab,4244,strong,recipient,,B2,A recipient of something is the person who receives it.,an_term,[strong] term:recipient (term_word)
vocab,4246,strong,reckless,,B2,"When people are reckless, they act in an unsafe way.",,[strong] term:reckless (term_word)
vocab,4248,strong,recognition,,B2,Recognition is the act of getting praise from other people.,term_is,[strong] term:recognition (term_word)
vocab,4249,strong,recognize,,B1,To recognize something is to know it because you have seen it before.,to_term,[strong] term:recognize (term_word)
vocab,4250,strong,recommend,,B2,To recommend means to give advice based on experience.,to_term,[strong] term:recommend (term_word)
vocab,4251,strong,reconcile,,B2,To reconcile means to return to a friendly relationship.,to_term,[strong] term:reconcile (term_word)
vocab,4252,strong,record,,A2,To record means to write down or store information.,to_term,[strong] term:record (term_word)
vocab,4256,strong,recycle,,B2,"When you recycle an object, you use its parts to make something else.",,[strong] term:recycle (term_word)
vocab,4257,strong,red,,A1,Red is the color of blood.,term_is,[strong] term:red (term_word)
vocab,4259,strong,reduce,,B1,To reduce something means to make it smaller in size or fewer in number.,to_term,[strong] term:reduce (term_word)
vocab,4260,strong,redundant,,B2,If someone is redundant they have been told they must leave their job because they are no longer needed.,if_term,[strong] term:redundant (term_word)
vocab,4261,strong,refer,,B2,To refer to something means to mention or call attention to it.,to_term,[strong] term:refer (term_word)
vocab,4262,strong,referee,,B2,A referee is a person who makes sure that the rules are followed in sports.,an_term,[strong] term:referee (term_word)
vocab,4263,strong,reference,,B2,A reference is the act of referring to something or someone.,an_term,[strong] term:reference (term_word)
vocab,4266,strong,reflect,,B2,"To reflect is when a surface sends back light, heat, sound or an image.",to_term,[strong] term:reflect (term_word)
vocab,4267,strong,reflection,,B2,A reflection is an image that is seen in a mirror or other shiny surface.,an_term,[strong] term:reflection (term_word)
vocab,4268,strong,reflex,,B2,A reflex is an unconscious action in which a body part responds to an event.,an_term,[strong] term:reflex (term_word)
vocab,4271,strong,refrain,,B2,To refrain from something is to avoid doing it.,to_term,[strong] term:refrain (term_word)
vocab,4272,strong,refrigerate,,B2,To refrigerate something means to make it cold.,to_term,[strong] term:refrigerate (term_word)
vocab,4273,strong,refrigerator,,A2,A refrigerator is a large electrical machine used to keep food cold.,an_term,[strong] term:refrigerator (term_word)
vocab,4274,strong,refuge,,B2,A refuge is a place of safety.,an_term,[strong] term:refuge (term_word)
vocab,4276,strong,refund,,B2,A refund is money given back to a person when an item is returned to a store.,an_term,[strong] term:refund (term_word)
vocab,4278,strong,refuse,,B1,To refuse something is to say “no” to it.,to_term,[strong] term:refuse (term_word)
vocab,4279,strong,refute,,B2,To refute something means to prove that it is false or incorrect.,to_term,[strong] term:refute (term_word)
vocab,4280,strong,regard,,B1,To regard people is to think of them in a certain way.,to_term,[strong] term:regard (term_word)
vocab,4281,strong,regarding,,B2,Regarding means concerning or about.,term_means,[strong] term:regarding (term_word)
vocab,4282,strong,regardless,,B2,Regardless means without regard or attention to something.,term_means,[strong] term:regardless (term_word)
vocab,4283,strong,regime,,B2,A regime is a system of government or management.,an_term,[strong] term:regime (term_word)
vocab,4284,strong,region,,B2,A region is a large area of land usually based on some common feature.,an_term,[strong] term:region (term_word)
vocab,4285,strong,register,,B2,A register is an official list or record of people or things.,an_term,[strong] term:register (term_word)
vocab,4286,strong,regret,,B2,To regret something is to wish that it hadn’t happened.,to_term,[strong] term:regret (term_word)
vocab,4287,strong,regular,,A2,"If something is regular, it happens often and in equal amounts of time.",if_term,[strong] term:regular (term_word)
vocab,4288,strong,regulate,,B2,To regulate something is to control how it happens.,to_term,[strong] term:regulate (term_word)
vocab,4289,strong,rehearse,,B2,To rehearse means to practice and prepare for a performance in front of people.,to_term,[strong] term:rehearse (term_word)
vocab,4290,strong,reign,,B2,If a king or queen reigns they officially rule a country,,[strong] term:reigns (term_word)
vocab,4295,strong,reject,,B2,"To reject is to refuse to accept, believe in, or agree with something.",to_term,[strong] term:reject (term_word)
vocab,4297,strong,relate,,B1,To relate to something means to have a connection with it.,to_term,[strong] term:relate (term_word)
vocab,4298,strong,related,,B1,if two or more things are related there is a connection between them,if_term,[strong] term:related (term_word)
vocab,4299,strong,relation,,B2,A relation is a connection or relative.,an_term,[strong] term:relation (term_word)
vocab,4300,strong,relationship,,A2,The relationship between two or more people is the way in which they behave toward each other.,the_term,[strong] term:relationship (term_word)
vocab,4301,strong,relative,,A2,A relative is a family member.,an_term,[strong] term:relative (term_word)
vocab,4303,strong,relativity,,B2,Relativity is a set of ideas about time and space developed by Albert Einstein.,term_is,[strong] term:relativity (term_word)
vocab,4304,strong,relax,,B1,To relax is to rest or do something enjoyable.,to_term,[strong] term:relax (term_word)
vocab,4305,strong,release,,B1,To release something is to stop holding it.,to_term,[strong] term:release (term_word)
vocab,4307,strong,relevant,,B2,"When something is relevant, it is important to a certain person or situation.",,[strong] term:relevant (term_word)
vocab,4308,strong,reliable,,B2,Reliable means able to be trusted.,term_means,[strong] term:reliable (term_word)
vocab,4309,strong,relief,,B2,Relief is a good feeling after something bad or challenging ends.,term_is,[strong] term:relief (term_word)
vocab,4310,strong,religion,,B1,A religion is a belief in a god or gods.,an_term,[strong] term:religion (term_word)
